연도,자치구,주택유형,경과연수,노후주택수
2021,동대문구,연립주택,20년~30년미만,581
2021,중랑구,연립주택,20년~30년미만,1339
2021,성북구,연립주택,20년~30년미만,3164
2021,강북구,연립주택,20년~30년미만,1936
2021,도봉구,연립주택,20년~30년미만,1792
2021,노원구,연립주택,20년~30년미만,1846
2021,은평구,연립주택,20년~30년미만,3084
2021,서대문구,연립주택,20년~30년미만,2331
2021,마포구,연립주택,20년~30년미만,1381
2021,양천구,연립주택,20년~30년미만,1506
2021,강서구,연립주택,20년~30년미만,1711
2021,구로구,연립주택,20년~30년미만,1699
2021,금천구,연립주택,20년~30년미만,1146
2021,영등포구,연립주택,20년~30년미만,362
2021,동작구,연립주택,20년~30년미만,2750
2021,관악구,연립주택,20년~30년미만,3823
2021,서초구,연립주택,20년~30년미만,2875
2021,강남구,연립주택,20년~30년미만,2381
2021,송파구,연립주택,20년~30년미만,2015
2021,강동구,연립주택,20년~30년미만,1614
2021,종로구,다세대주택,20년~30년미만,6060
2021,중구,다세대주택,20년~30년미만,2630
2021,용산구,다세대주택,20년~30년미만,4229
2021,성동구,다세대주택,20년~30년미만,3067
2021,광진구,다세대주택,20년~30년미만,4491
2021,동대문구,다세대주택,20년~30년미만,1716
2021,중랑구,다세대주택,20년~30년미만,2746
2021,성북구,다세대주택,20년~30년미만,5834
2021,강북구,다세대주택,20년~30년미만,9727
2021,도봉구,다세대주택,20년~30년미만,8165
2021,노원구,다세대주택,20년~30년미만,4072
2021,은평구,다세대주택,20년~30년미만,15085
2021,서대문구,다세대주택,20년~30년미만,5817
2021,마포구,다세대주택,20년~30년미만,5801
2021,양천구,다세대주택,20년~30년미만,6545
2021,강서구,다세대주택,20년~30년미만,13775
2021,구로구,다세대주택,20년~30년미만,6365
2021,금천구,다세대주택,20년~30년미만,2455
2021,영등포구,다세대주택,20년~30년미만,2313
2021,동작구,다세대주택,20년~30년미만,5768
2021,관악구,다세대주택,20년~30년미만,10271
2021,서초구,다세대주택,20년~30년미만,4355
2021,강남구,다세대주택,20년~30년미만,5494
2021,송파구,다세대주택,20년~30년미만,7924
2021,강동구,다세대주택,20년~30년미만,2726
2021,종로구,단독주택,30년 이상,8494
2021,중구,단독주택,30년 이상,4196
2021,용산구,단독주택,30년 이상,9739
2021,성동구,단독주택,30년 이상,6464
2021,광진구,단독주택,30년 이상,7528
2021,동대문구,단독주택,30년 이상,10354
2021,중랑구,단독주택,30년 이상,9357
2021,성북구,단독주택,30년 이상,13716
2021,강북구,단독주택,30년 이상,9978
2021,도봉구,단독주택,30년 이상,4577
2021,노원구,단독주택,30년 이상,3781
2021,은평구,단독주택,30년 이상,9466
2021,서대문구,단독주택,30년 이상,8182
2021,마포구,단독주택,30년 이상,5891
2021,양천구,단독주택,30년 이상,4254
2021,강서구,단독주택,30년 이상,5512
2021,구로구,단독주택,30년 이상,7353
2021,금천구,단독주택,30년 이상,5963
2021,영등포구,단독주택,30년 이상,8678
2021,동작구,단독주택,30년 이상,9017
2021,관악구,단독주택,30년 이상,10381
2021,서초구,단독주택,30년 이상,2594
2021,강남구,단독주택,30년 이상,2153
2021,송파구,단독주택,30년 이상,4636
2021,강동구,단독주택,30년 이상,6054
2021,종로구,아파트,30년 이상,1213
2021,중구,아파트,30년 이상,1680
2021,용산구,아파트,30년 이상,8205
2021,성동구,아파트,30년 이상,6630
2021,광진구,아파트,30년 이상,6667
2021,동대문구,아파트,30년 이상,4276
2021,중랑구,아파트,30년 이상,3823
2021,성북구,아파트,30년 이상,2641
2021,강북구,아파트,30년 이상,6852
2021,도봉구,아파트,30년 이상,23919
2021,노원구,아파트,30년 이상,66653
2021,은평구,아파트,30년 이상,3311
2021,서대문구,아파트,30년 이상,4427
2021,마포구,아파트,30년 이상,8128
2021,양천구,아파트,30년 이상,30876
2021,강서구,아파트,30년 이상,2919
2021,구로구,아파트,30년 이상,10246
2021,금천구,아파트,30년 이상,6621
2021,영등포구,아파트,30년 이상,19515
2021,동작구,아파트,30년 이상,5122
2021,관악구,아파트,30년 이상,3051
2021,서초구,아파트,30년 이상,20749
2021,강남구,아파트,30년 이상,33303
2021,송파구,아파트,30년 이상,36748
2021,강동구,아파트,30년 이상,11901
2021,종로구,연립주택,30년 이상,2100
2021,중구,연립주택,30년 이상,466
2021,용산구,연립주택,30년 이상,917
2021,성동구,연립주택,30년 이상,1367
2021,광진구,연립주택,30년 이상,1688
2021,동대문구,연립주택,30년 이상,1465
2021,중랑구,연립주택,30년 이상,2350
2021,성북구,연립주택,30년 이상,2065
2021,강북구,연립주택,30년 이상,1871
2021,도봉구,연립주택,30년 이상,1524
2021,노원구,연립주택,30년 이상,741
2021,은평구,연립주택,30년 이상,1924
2021,서대문구,연립주택,30년 이상,1900
2021,마포구,연립주택,30년 이상,1315
2021,양천구,연립주택,30년 이상,1802
2021,강서구,연립주택,30년 이상,2244
2021,구로구,연립주택,30년 이상,4788
2021,금천구,연립주택,30년 이상,2250
2021,영등포구,연립주택,30년 이상,829
2021,동작구,연립주택,30년 이상,1371
2021,관악구,연립주택,30년 이상,1559
2021,서초구,연립주택,30년 이상,1775
2021,강남구,연립주택,30년 이상,1550
2021,송파구,연립주택,30년 이상,1912
2021,강동구,연립주택,30년 이상,1256
2021,종로구,다세대주택,30년 이상,925
2021,중구,다세대주택,30년 이상,719
2021,용산구,다세대주택,30년 이상,3144
2021,성동구,다세대주택,30년 이상,891
2021,광진구,다세대주택,30년 이상,1664
2021,동대문구,다세대주택,30년 이상,1268
2021,중랑구,다세대주택,30년 이상,1668
2021,성북구,다세대주택,30년 이상,2202
2021,강북구,다세대주택,30년 이상,6520
2021,도봉구,다세대주택,30년 이상,3011
2021,노원구,다세대주택,30년 이상,1698
2021,은평구,다세대주택,30년 이상,7711
2021,서대문구,다세대주택,30년 이상,4462
2021,마포구,다세대주택,30년 이상,6286
2021,양천구,다세대주택,30년 이상,9090
2021,강서구,다세대주택,30년 이상,4222
2021,구로구,다세대주택,30년 이상,2891
2021,금천구,다세대주택,30년 이상,1489
2021,영등포구,다세대주택,30년 이상,1026
2021,동작구,다세대주택,30년 이상,4169
2021,관악구,다세대주택,30년 이상,6319
2021,서초구,다세대주택,30년 이상,2912
2021,강남구,다세대주택,30년 이상,2685
2021,송파구,다세대주택,30년 이상,4708
2021,강동구,다세대주택,30년 이상,3072
2022,종로구,단독주택,20년~30년미만,2045
2022,중구,단독주택,20년~30년미만,1103
2022,용산구,단독주택,20년~30년미만,2618
2022,성동구,단독주택,20년~30년미만,2238
2022,광진구,단독주택,20년~30년미만,4720
2022,동대문구,단독주택,20년~30년미만,3871
2022,중랑구,단독주택,20년~30년미만,5185
2022,성북구,단독주택,20년~30년미만,5154
2022,강북구,단독주택,20년~30년미만,5103
2022,도봉구,단독주택,20년~30년미만,2771
2022,노원구,단독주택,20년~30년미만,1574
2022,은평구,단독주택,20년~30년미만,3091
2022,서대문구,단독주택,20년~30년미만,2606
2022,마포구,단독주택,20년~30년미만,3557
2022,양천구,단독주택,20년~30년미만,2231
2022,강서구,단독주택,20년~30년미만,2898
2022,구로구,단독주택,20년~30년미만,2548
2022,금천구,단독주택,20년~30년미만,1613
2022,영등포구,단독주택,20년~30년미만,3213
2022,동작구,단독주택,20년~30년미만,2792
2022,관악구,단독주택,20년~30년미만,5602
2022,서초구,단독주택,20년~30년미만,1778
2022,강남구,단독주택,20년~30년미만,3117
2022,송파구,단독주택,20년~30년미만,2347
2022,강동구,단독주택,20년~30년미만,2350
2022,종로구,아파트,20년~30년미만,5501
2022,중구,아파트,20년~30년미만,11919
2022,용산구,아파트,20년~30년미만,13504
2022,성동구,아파트,20년~30년미만,28966
2022,광진구,아파트,20년~30년미만,15765
2022,동대문구,아파트,20년~30년미만,20661
2022,중랑구,아파트,20년~30년미만,27992
2022,성북구,아파트,20년~30년미만,20814
2022,강북구,아파트,20년~30년미만,6300
2022,도봉구,아파트,20년~30년미만,22958
2022,노원구,아파트,20년~30년미만,66191
2022,은평구,아파트,20년~30년미만,8191
2022,서대문구,아파트,20년~30년미만,21722
2022,마포구,아파트,20년~30년미만,17896
2022,양천구,아파트,20년~30년미만,28795
2022,강서구,아파트,20년~30년미만,56953
2022,구로구,아파트,20년~30년미만,36422
2022,금천구,아파트,20년~30년미만,9553
2022,영등포구,아파트,20년~30년미만,27448
2022,동작구,아파트,20년~30년미만,23523
2022,관악구,아파트,20년~30년미만,20701
2022,서초구,아파트,20년~30년미만,15360
2022,강남구,아파트,20년~30년미만,27465
2022,송파구,아파트,20년~30년미만,21128
2022,강동구,아파트,20년~30년미만,17488
2022,종로구,연립주택,20년~30년미만,2269
2022,중구,연립주택,20년~30년미만,1198
2022,용산구,연립주택,20년~30년미만,1763
2022,성동구,연립주택,20년~30년미만,338
2022,광진구,연립주택,20년~30년미만,1713
2022,동대문구,연립주택,20년~30년미만,743
2022,중랑구,연립주택,20년~30년미만,1317
2022,성북구,연립주택,20년~30년미만,2736
2022,강북구,연립주택,20년~30년미만,2105
2022,도봉구,연립주택,20년~30년미만,1737
2022,노원구,연립주택,20년~30년미만,1944
2022,은평구,연립주택,20년~30년미만,2991
2022,서대문구,연립주택,20년~30년미만,2520
2022,마포구,연립주택,20년~30년미만,1325
2022,양천구,연립주택,20년~30년미만,1451
2022,강서구,연립주택,20년~30년미만,1716
2022,구로구,연립주택,20년~30년미만,1557
2022,금천구,연립주택,20년~30년미만,1301
2022,영등포구,연립주택,20년~30년미만,385
2022,동작구,연립주택,20년~30년미만,2686
2022,관악구,연립주택,20년~30년미만,3643
2022,서초구,연립주택,20년~30년미만,2541
2022,강남구,연립주택,20년~30년미만,2398
2022,송파구,연립주택,20년~30년미만,1697
2022,강동구,연립주택,20년~30년미만,1270
2022,종로구,다세대주택,20년~30년미만,6903
2022,중구,다세대주택,20년~30년미만,2938
2022,용산구,다세대주택,20년~30년미만,4506
2022,성동구,다세대주택,20년~30년미만,3216
2022,광진구,다세대주택,20년~30년미만,7203
2022,동대문구,다세대주택,20년~30년미만,2299
2022,중랑구,다세대주택,20년~30년미만,4026
2022,성북구,다세대주택,20년~30년미만,7233
2022,강북구,다세대주택,20년~30년미만,11037
2022,도봉구,다세대주택,20년~30년미만,9230
2022,노원구,다세대주택,20년~30년미만,4313
2022,은평구,다세대주택,20년~30년미만,19353
2022,서대문구,다세대주택,20년~30년미만,6851
2022,마포구,다세대주택,20년~30년미만,6977
2022,양천구,다세대주택,20년~30년미만,9425
2022,강서구,다세대주택,20년~30년미만,21759
2022,구로구,다세대주택,20년~30년미만,8842
2022,금천구,다세대주택,20년~30년미만,3878
2022,영등포구,다세대주택,20년~30년미만,2858
2022,동작구,다세대주택,20년~30년미만,7394
2022,관악구,다세대주택,20년~30년미만,11378
2022,서초구,다세대주택,20년~30년미만,5933
2022,강남구,다세대주택,20년~30년미만,10252
2022,송파구,다세대주택,20년~30년미만,13810
2022,강동구,다세대주택,20년~30년미만,4693
2022,종로구,단독주택,30년 이상,8576
2022,중구,단독주택,30년 이상,4299
2022,용산구,단독주택,30년 이상,10147
2022,성동구,단독주택,30년 이상,6738
2022,광진구,단독주택,30년 이상,8183
2022,동대문구,단독주택,30년 이상,11006
2022,중랑구,단독주택,30년 이상,10550
2022,성북구,단독주택,30년 이상,14042
2022,강북구,단독주택,30년 이상,10758
2022,도봉구,단독주택,30년 이상,4997
2022,노원구,단독주택,30년 이상,4039
2022,은평구,단독주택,30년 이상,10013
2022,서대문구,단독주택,30년 이상,8673
2022,마포구,단독주택,30년 이상,6027
2022,양천구,단독주택,30년 이상,4723
2022,강서구,단독주택,30년 이상,5711
2022,구로구,단독주택,30년 이상,8087
2022,금천구,단독주택,30년 이상,6277
2022,영등포구,단독주택,30년 이상,9359
2022,동작구,단독주택,30년 이상,9383
2022,관악구,단독주택,30년 이상,11002
2022,서초구,단독주택,30년 이상,2630
2022,강남구,단독주택,30년 이상,2202
2022,송파구,단독주택,30년 이상,4916
2022,강동구,단독주택,30년 이상,6198
2022,종로구,아파트,30년 이상,1209
2022,중구,아파트,30년 이상,1691
2022,용산구,아파트,30년 이상,8422
2022,성동구,아파트,30년 이상,6729
2022,광진구,아파트,30년 이상,6970
2022,동대문구,아파트,30년 이상,6110
2022,중랑구,아파트,30년 이상,4385
2022,성북구,아파트,30년 이상,2641
2022,강북구,아파트,30년 이상,7426
2022,도봉구,아파트,30년 이상,30208
2022,노원구,아파트,30년 이상,82451
2022,은평구,아파트,30년 이상,3646
2022,서대문구,아파트,30년 이상,5130
2022,마포구,아파트,30년 이상,8216
2022,양천구,아파트,30년 이상,31737
2022,강서구,아파트,30년 이상,5911
2022,구로구,아파트,30년 이상,11264
2022,금천구,아파트,30년 이상,6655
2022,영등포구,아파트,30년 이상,20439
2022,동작구,아파트,30년 이상,5687
2022,관악구,아파트,30년 이상,4910
2022,서초구,아파트,30년 이상,18615
2022,강남구,아파트,30년 이상,42269
2022,송파구,아파트,30년 이상,37999
2022,강동구,아파트,30년 이상,12806
2022,종로구,연립주택,30년 이상,2558
2022,중구,연립주택,30년 이상,502
2022,용산구,연립주택,30년 이상,1084
2022,성동구,연립주택,30년 이상,1417
2022,광진구,연립주택,30년 이상,1794
2022,동대문구,연립주택,30년 이상,1431
2022,중랑구,연립주택,30년 이상,2387
2022,성북구,연립주택,30년 이상,2548
2022,강북구,연립주택,30년 이상,1931
2022,도봉구,연립주택,30년 이상,1612
2022,노원구,연립주택,30년 이상,766
2022,은평구,연립주택,30년 이상,2168
2022,서대문구,연립주택,30년 이상,2124
2022,마포구,연립주택,30년 이상,1369
2022,양천구,연립주택,30년 이상,1891
2022,강서구,연립주택,30년 이상,2228
2022,구로구,연립주택,30년 이상,4847
2022,금천구,연립주택,30년 이상,2256
2022,영등포구,연립주택,30년 이상,849
2022,동작구,연립주택,30년 이상,1655
2022,관악구,연립주택,30년 이상,1870
2022,서초구,연립주택,30년 이상,2126
2022,강남구,연립주택,30년 이상,1832
2022,송파구,연립주택,30년 이상,2259
2022,강동구,연립주택,30년 이상,1561
2022,종로구,다세대주택,30년 이상,1050
2022,중구,다세대주택,30년 이상,825
2022,용산구,다세대주택,30년 이상,3786
2022,성동구,다세대주택,30년 이상,1156
2022,광진구,다세대주택,30년 이상,2438
2022,동대문구,다세대주택,30년 이상,1644
2022,중랑구,다세대주택,30년 이상,2279
2022,성북구,다세대주택,30년 이상,3396
2022,강북구,다세대주택,30년 이상,8046
2022,도봉구,다세대주택,30년 이상,4322
2022,노원구,다세대주택,30년 이상,2647
2022,은평구,다세대주택,30년 이상,10327
2022,서대문구,다세대주택,30년 이상,5792
2022,마포구,다세대주택,30년 이상,7796
2022,양천구,다세대주택,30년 이상,10249
2022,강서구,다세대주택,30년 이상,5404
2022,구로구,다세대주택,30년 이상,3297
2022,금천구,다세대주택,30년 이상,2034
2022,영등포구,다세대주택,30년 이상,1263
2022,동작구,다세대주택,30년 이상,5551
2022,관악구,다세대주택,30년 이상,8644
2022,서초구,다세대주택,30년 이상,3571
2022,강남구,다세대주택,30년 이상,3213
2022,송파구,다세대주택,30년 이상,6136
2022,강동구,다세대주택,30년 이상,3587
2023,종로구,단독주택,20년~30년미만,1824
2023,중구,단독주택,20년~30년미만,932
2023,용산구,단독주택,20년~30년미만,2176
2023,성동구,단독주택,20년~30년미만,1748
2023,광진구,단독주택,20년~30년미만,3988
2023,동대문구,단독주택,20년~30년미만,2971
2023,중랑구,단독주택,20년~30년미만,3610
2023,성북구,단독주택,20년~30년미만,3953
2023,강북구,단독주택,20년~30년미만,3847
2023,도봉구,단독주택,20년~30년미만,2193
2023,노원구,단독주택,20년~30년미만,1336
2023,은평구,단독주택,20년~30년미만,2337
2023,서대문구,단독주택,20년~30년미만,2100
2023,마포구,단독주택,20년~30년미만,2974
2023,양천구,단독주택,20년~30년미만,1580
2023,강서구,단독주택,20년~30년미만,2390
2023,구로구,단독주택,20년~30년미만,1845
2023,금천구,단독주택,20년~30년미만,1216
2023,영등포구,단독주택,20년~30년미만,2276
2023,동작구,단독주택,20년~30년미만,2068
2023,관악구,단독주택,20년~30년미만,4481
2023,서초구,단독주택,20년~30년미만,1714
2023,강남구,단독주택,20년~30년미만,3068
2023,송파구,단독주택,20년~30년미만,2008
2023,강동구,단독주택,20년~30년미만,1935
2023,종로구,아파트,20년~30년미만,4343
2023,중구,아파트,20년~30년미만,11137
2023,용산구,아파트,20년~30년미만,14739
2023,성동구,아파트,20년~30년미만,31537
2023,광진구,아파트,20년~30년미만,15832
2023,동대문구,아파트,20년~30년미만,26151
2023,중랑구,아파트,20년~30년미만,28688
2023,성북구,아파트,20년~30년미만,29606
2023,강북구,아파트,20년~30년미만,7710
2023,도봉구,아파트,20년~30년미만,25915
2023,노원구,아파트,20년~30년미만,59727
2023,은평구,아파트,20년~30년미만,10717
2023,서대문구,아파트,20년~30년미만,22237
2023,마포구,아파트,20년~30년미만,22152
2023,양천구,아파트,20년~30년미만,32121
2023,강서구,아파트,20년~30년미만,43739
2023,구로구,아파트,20년~30년미만,39589
2023,금천구,아파트,20년~30년미만,11078
2023,영등포구,아파트,20년~30년미만,28004
2023,동작구,아파트,20년~30년미만,27389
2023,관악구,아파트,20년~30년미만,25288
2023,서초구,아파트,20년~30년미만,20452
2023,강남구,아파트,20년~30년미만,22475
2023,송파구,아파트,20년~30년미만,21246
2023,강동구,아파트,20년~30년미만,20282
2023,종로구,연립주택,20년~30년미만,2202
2023,중구,연립주택,20년~30년미만,1182
2023,용산구,연립주택,20년~30년미만,1806
2023,성동구,연립주택,20년~30년미만,358
2023,광진구,연립주택,20년~30년미만,1846
2023,동대문구,연립주택,20년~30년미만,890
2023,중랑구,연립주택,20년~30년미만,1308
2023,성북구,연립주택,20년~30년미만,2643
2023,강북구,연립주택,20년~30년미만,2116
2023,도봉구,연립주택,20년~30년미만,1712
2023,노원구,연립주택,20년~30년미만,2066
2023,은평구,연립주택,20년~30년미만,2788
2023,서대문구,연립주택,20년~30년미만,2599
2023,마포구,연립주택,20년~30년미만,1238
2023,양천구,연립주택,20년~30년미만,1293
2023,강서구,연립주택,20년~30년미만,1670
2023,구로구,연립주택,20년~30년미만,1572
2023,금천구,연립주택,20년~30년미만,1325
2023,영등포구,연립주택,20년~30년미만,384
2023,동작구,연립주택,20년~30년미만,2578
2023,관악구,연립주택,20년~30년미만,3563
2023,서초구,연립주택,20년~30년미만,2385
2023,강남구,연립주택,20년~30년미만,2501
2023,송파구,연립주택,20년~30년미만,1494
2023,강동구,연립주택,20년~30년미만,1193
2023,종로구,다세대주택,20년~30년미만,7784
2023,중구,다세대주택,20년~30년미만,3181
2023,용산구,다세대주택,20년~30년미만,5104
2023,성동구,다세대주택,20년~30년미만,3377
2023,광진구,다세대주택,20년~30년미만,9400
2023,동대문구,다세대주택,20년~30년미만,2885
2023,중랑구,다세대주택,20년~30년미만,5915
2023,성북구,다세대주택,20년~30년미만,8617
2023,강북구,다세대주택,20년~30년미만,11920
2023,도봉구,다세대주택,20년~30년미만,9786
2023,노원구,다세대주택,20년~30년미만,4879
2023,은평구,다세대주택,20년~30년미만,21646
2023,서대문구,다세대주택,20년~30년미만,8088
2023,마포구,다세대주택,20년~30년미만,8457
2023,양천구,다세대주택,20년~30년미만,10404
2023,강서구,다세대주택,20년~30년미만,24611
2023,구로구,다세대주택,20년~30년미만,10144
2023,금천구,다세대주택,20년~30년미만,5183
2023,영등포구,다세대주택,20년~30년미만,3400
2023,동작구,다세대주택,20년~30년미만,8669
2023,관악구,다세대주택,20년~30년미만,11983
2023,서초구,다세대주택,20년~30년미만,6973
2023,강남구,다세대주택,20년~30년미만,13432
2023,송파구,다세대주택,20년~30년미만,20071
2023,강동구,다세대주택,20년~30년미만,6586
2023,종로구,단독주택,30년 이상,8675
2023,중구,단독주택,30년 이상,4518
2023,용산구,단독주택,30년 이상,10567
2023,성동구,단독주택,30년 이상,7224
2023,광진구,단독주택,30년 이상,9015
2023,동대문구,단독주택,30년 이상,11999
2023,중랑구,단독주택,30년 이상,12258
2023,성북구,단독주택,30년 이상,15324
2023,강북구,단독주택,30년 이상,12040
2023,도봉구,단독주택,30년 이상,5545
2023,노원구,단독주택,30년 이상,4208
2023,은평구,단독주택,30년 이상,10743
2023,서대문구,단독주택,30년 이상,9227
2023,마포구,단독주택,30년 이상,6658
2023,양천구,단독주택,30년 이상,5447
2023,강서구,단독주택,30년 이상,6295
2023,구로구,단독주택,30년 이상,8741
2023,금천구,단독주택,30년 이상,6693
2023,영등포구,단독주택,30년 이상,10327
2023,동작구,단독주택,30년 이상,9937
2023,관악구,단독주택,30년 이상,12119
2023,서초구,단독주택,30년 이상,2740
2023,강남구,단독주택,30년 이상,2336
2023,송파구,단독주택,30년 이상,5228
2023,강동구,단독주택,30년 이상,6669
2023,종로구,아파트,30년 이상,2776
2023,중구,아파트,30년 이상,2638
2023,용산구,아파트,30년 이상,8568
2023,성동구,아파트,30년 이상,6764
2023,광진구,아파트,30년 이상,7542
2023,동대문구,아파트,30년 이상,6190
2023,중랑구,아파트,30년 이상,5600
2023,성북구,아파트,30년 이상,2651
2023,강북구,아파트,30년 이상,7918
2023,도봉구,아파트,30년 이상,31340
2023,노원구,아파트,30년 이상,90559
2023,은평구,아파트,30년 이상,4263
2023,서대문구,아파트,30년 이상,6515
2023,마포구,아파트,30년 이상,8142
2023,양천구,아파트,30년 이상,32256
2023,강서구,아파트,30년 이상,22976
2023,구로구,아파트,30년 이상,11648
2023,금천구,아파트,30년 이상,6655
2023,영등포구,아파트,30년 이상,21253
2023,동작구,아파트,30년 이상,7648
2023,관악구,아파트,30년 이상,7824
2023,서초구,아파트,30년 이상,19168
2023,강남구,아파트,30년 이상,50105
2023,송파구,아파트,30년 이상,39141
2023,강동구,아파트,30년 이상,12898
2023,종로구,연립주택,30년 이상,2775
2023,중구,연립주택,30년 이상,592
2023,용산구,연립주택,30년 이상,1227
2023,성동구,연립주택,30년 이상,1346
2023,광진구,연립주택,30년 이상,1834
2023,동대문구,연립주택,30년 이상,1472
2023,중랑구,연립주택,30년 이상,2438
2023,성북구,연립주택,30년 이상,2726
2023,강북구,연립주택,30년 이상,1956
2023,도봉구,연립주택,30년 이상,1672
2023,노원구,연립주택,30년 이상,775
2023,은평구,연립주택,30년 이상,2397
2023,서대문구,연립주택,30년 이상,2163
2023,마포구,연립주택,30년 이상,1419
2023,양천구,연립주택,30년 이상,2071
2023,강서구,연립주택,30년 이상,2262
2023,구로구,연립주택,30년 이상,4849
2023,금천구,연립주택,30년 이상,2257
2023,영등포구,연립주택,30년 이상,881
2023,동작구,연립주택,30년 이상,1815
2023,관악구,연립주택,30년 이상,2034
2023,서초구,연립주택,30년 이상,2343
2023,강남구,연립주택,30년 이상,2060
2023,송파구,연립주택,30년 이상,2504
2023,강동구,연립주택,30년 이상,1633
2023,종로구,다세대주택,30년 이상,1252
2023,중구,다세대주택,30년 이상,964
2023,용산구,다세대주택,30년 이상,4204
2023,성동구,다세대주택,30년 이상,1571
2023,광진구,다세대주택,30년 이상,2834
2023,동대문구,다세대주택,30년 이상,1854
2023,중랑구,다세대주택,30년 이상,2586
2023,성북구,다세대주택,30년 이상,4075
2023,강북구,다세대주택,30년 이상,9501
2023,도봉구,다세대주택,30년 이상,5571
2023,노원구,다세대주택,30년 이상,3146
2023,은평구,다세대주택,30년 이상,12421
2023,서대문구,다세대주택,30년 이상,6659
2023,마포구,다세대주택,30년 이상,8615
2023,양천구,다세대주택,30년 이상,11509
2023,강서구,다세대주택,30년 이상,6443
2023,구로구,다세대주택,30년 이상,3670
2023,금천구,다세대주택,30년 이상,2252
2023,영등포구,다세대주택,30년 이상,1617
2023,동작구,다세대주택,30년 이상,6258
2023,관악구,다세대주택,30년 이상,10563
2023,서초구,다세대주택,30년 이상,4317
2023,강남구,다세대주택,30년 이상,3473
2023,송파구,다세대주택,30년 이상,7596
2023,강동구,다세대주택,30년 이상,4126
2024,종로구,단독주택,20년~30년미만,1586
2024,중구,단독주택,20년~30년미만,742
2024,용산구,단독주택,20년~30년미만,1734
2024,성동구,단독주택,20년~30년미만,1213
2024,광진구,단독주택,20년~30년미만,3295
2024,동대문구,단독주택,20년~30년미만,2060
2024,중랑구,단독주택,20년~30년미만,2267
2024,성북구,단독주택,20년~30년미만,2688
2024,강북구,단독주택,20년~30년미만,2420
2024,도봉구,단독주택,20년~30년미만,1525
2024,노원구,단독주택,20년~30년미만,1040
2024,은평구,단독주택,20년~30년미만,1473
2024,서대문구,단독주택,20년~30년미만,1612
2024,마포구,단독주택,20년~30년미만,2365
2024,양천구,단독주택,20년~30년미만,1163
2024,강서구,단독주택,20년~30년미만,1889
2024,구로구,단독주택,20년~30년미만,1332
2024,금천구,단독주택,20년~30년미만,905
2024,영등포구,단독주택,20년~30년미만,1652
2024,동작구,단독주택,20년~30년미만,1512
2024,관악구,단독주택,20년~30년미만,3638
2024,서초구,단독주택,20년~30년미만,1582
2024,강남구,단독주택,20년~30년미만,2800
2024,송파구,단독주택,20년~30년미만,1716
2024,강동구,단독주택,20년~30년미만,1641
2024,종로구,아파트,20년~30년미만,5375
2024,중구,아파트,20년~30년미만,11203
2024,용산구,아파트,20년~30년미만,15840
2024,성동구,아파트,20년~30년미만,31628
2024,광진구,아파트,20년~30년미만,15506
2024,동대문구,아파트,20년~30년미만,28101
2024,중랑구,아파트,20년~30년미만,29383
2024,성북구,아파트,20년~30년미만,31911
2024,강북구,아파트,20년~30년미만,15656
2024,도봉구,아파트,20년~30년미만,29001
2024,노원구,아파트,20년~30년미만,59041
2024,은평구,아파트,20년~30년미만,14089
2024,서대문구,아파트,20년~30년미만,22224
2024,마포구,아파트,20년~30년미만,29308
2024,양천구,아파트,20년~30년미만,35912
2024,강서구,아파트,20년~30년미만,39631
2024,구로구,아파트,20년~30년미만,40661
2024,금천구,아파트,20년~30년미만,16531
2024,영등포구,아파트,20년~30년미만,29858
2024,동작구,아파트,20년~30년미만,22689
2024,관악구,아파트,20년~30년미만,29064
2024,서초구,아파트,20년~30년미만,21917
2024,강남구,아파트,20년~30년미만,24777
2024,송파구,아파트,20년~30년미만,23901
2024,강동구,아파트,20년~30년미만,23722
2024,종로구,연립주택,20년~30년미만,2119
2024,중구,연립주택,20년~30년미만,1140
2024,용산구,연립주택,20년~30년미만,1797
2024,성동구,연립주택,20년~30년미만,358
2024,광진구,연립주택,20년~30년미만,1763
2024,동대문구,연립주택,20년~30년미만,929
2024,중랑구,연립주택,20년~30년미만,1200
2024,성북구,연립주택,20년~30년미만,2469
2024,강북구,연립주택,20년~30년미만,1987
2024,도봉구,연립주택,20년~30년미만,1565
2024,노원구,연립주택,20년~30년미만,1943
2024,은평구,연립주택,20년~30년미만,2395
2024,서대문구,연립주택,20년~30년미만,2379
2024,마포구,연립주택,20년~30년미만,1122
2024,양천구,연립주택,20년~30년미만,961
2024,강서구,연립주택,20년~30년미만,1468
2024,구로구,연립주택,20년~30년미만,1494
2024,금천구,연립주택,20년~30년미만,1146
2024,영등포구,연립주택,20년~30년미만,377
2024,동작구,연립주택,20년~30년미만,2347
2024,관악구,연립주택,20년~30년미만,3359
2024,서초구,연립주택,20년~30년미만,1897
2024,강남구,연립주택,20년~30년미만,2162
2024,송파구,연립주택,20년~30년미만,1205
2024,강동구,연립주택,20년~30년미만,1042
2024,종로구,다세대주택,20년~30년미만,7963
2024,중구,다세대주택,20년~30년미만,3209
2024,용산구,다세대주택,20년~30년미만,5170
2024,성동구,다세대주택,20년~30년미만,3140
2024,광진구,다세대주택,20년~30년미만,10088
2024,동대문구,다세대주택,20년~30년미만,2863
2024,중랑구,다세대주택,20년~30년미만,6280
2024,성북구,다세대주택,20년~30년미만,8297
2024,강북구,다세대주택,20년~30년미만,10495
2024,도봉구,다세대주택,20년~30년미만,8202
